listing_url,car_name,brand,model,manufacturing_year,body_type,fuel_type,transmission,price_numeric,price_currency,km_driven,source_website,scraped_date,City
https://www.cars24.com/buy-used-audi-a4-2021-cars-bangalore-10009698197/,2021 Audi A4 40 TFSI TECHNOLOGY,Audi,A4,2021,Sedan,Petrol,Automatic,2524340,INR,62836,Cars24,21-09-2026,Bangalore
https://www.cars24.com/buy-used-audi-a4-2024-cars-gurgaon-10219898140/,2024 Audi A4 40 TFSI  PREMIUM PLUS,Audi,A4,2024,Sedan,Petrol,Automatic,3121340,INR,11198,Cars24,21-09-2026,Gurgaon
https://www.cars24.com/buy-used-audi-a6-2014-cars-mohali-10920471129/,2014 Audi A6 2.0 TDI PREMIUM PLUS,Audi,A6,2014,Sedan,Diesel,Automatic,594500,INR,110048,Cars24,21-09-2026,Mohali
https://www.cars24.com/buy-used-audi-q5-2019-cars-mumbai-10315097189/,2019 Audi Q5 40 TDI PREMIUM PLUS,Audi,Q5,2019,SUV,Diesel,Automatic,2675340,INR,77788,Cars24,21-09-2026,Mumbai
https://www.cars24.com/buy-used-bmw-x1-2014-cars-mohali-10906577131/,2014 BMW X1 SDRIVE 20D X LINE,BMW,X1,2014,SUV,Diesel,Automatic,760000,INR,99855,Cars24,21-09-2026,Mohali
https://www.cars24.com/buy-used-bmw-x1-2020-cars-pune-10688396160/,2020 BMW X1 SDrive20i Xline,BMW,X1,2020,SUV,Petrol,Automatic,2096994,INR,58334,Cars24,21-09-2026,Pune
https://www.cars24.com/buy-used-bmw-x1-2022-cars-coimbatore-13706976132/,2022 BMW X1 SDRIVE 20i SPORTX,BMW,X1,2022,SUV,Petrol,Automatic,3349000,INR,82679,Cars24,21-09-2026,Coimbatore
https://www.cars24.com/buy-used-chevrolet-beat-2012-cars-zirakpur-11648274182/,2012 Chevrolet Beat LT PETROL,Chevrolet,Beat,2012,Hatchback,Petrol,Manual,90000,INR,47972,Cars24,21-09-2026,Zirakpur
https://www.cars24.com/buy-used-chevrolet-beat-2014-cars-kochi-27131898134/,2014 Chevrolet Beat LS PETROL,Chevrolet,Beat,2014,Hatchback,Petrol,Manual,133140,INR,78601,Cars24,21-09-2026,Kochi
https://www.cars24.com/buy-used-chevrolet-cruze-2013-cars-bangalore-10277190161/,2013 Chevrolet Cruze LTZ AT,Chevrolet,Cruze,2013,Sedan,Diesel,Automatic,374597,INR,111286,Cars24,21-09-2026,Bangalore
https://www.cars24.com/buy-used-chevrolet-sail-2013-cars-kochi-27193475151/,2013 Chevrolet Sail 1.2 LS ABS,Chevrolet,Sail,2013,Sedan,Petrol,Manual,189140,INR,43669,Cars24,21-09-2026,Kochi
https://www.cars24.com/buy-used-chevrolet-sail-2013-cars-kochi-32629190151/,2013 Chevrolet Sail 1.2 LS ABS,Chevrolet,Sail,2013,Sedan,Petrol,Manual,129936,INR,69350,Cars24,21-09-2026,Kochi
https://www.cars24.com/buy-used-chevrolet-sail-2014-cars-kolkata-11991576199/,2014 Chevrolet Sail 1.2 LS,Chevrolet,Sail,2014,Sedan,Petrol,Manual,161981,INR,28070,Cars24,21-09-2026,Kolkata
https://www.cars24.com/buy-used-chevrolet-sail-uva-2013-cars-hyderabad-10443998113/,2013 Chevrolet Sail UVA 1.2 BASE,Chevrolet,Sail UVA,2013,Hatchback,Petrol,Manual,221936,INR,52781,Cars24,21-09-2026,Hyderabad
https://www.cars24.com/buy-used-citroen-c3-2022-cars-ahmedabad-11496048736/,2022 CITROEN C3 FEEL 1.2,CITROEN,C3,2022,Hatchback,CNG,Manual,408227,INR,71565,Cars24,21-09-2026,Ahmedabad
https://www.cars24.com/buy-used-citroen-c3-2026-cars-chennai-39803379182/,2026 CITROEN C3 SHINE 1.2,CITROEN,C3,2026,Hatchback,Petrol,Manual,739094,INR,28680,Cars24,21-09-2026,Chennai
https://www.cars24.com/buy-used-datsun-go-2017-cars-kochi-13084279112/,2017 Datsun Go ANNIVERSARY EDITION,Datsun,Go,2017,Hatchback,Petrol,Manual,175140,INR,40573,Cars24,21-09-2026,Kochi
https://www.cars24.com/buy-used-datsun-go-2017-cars-lucknow-13221198140/,2017 Datsun Go T,Datsun,Go,2017,Hatchback,CNG,Manual,194996,INR,123084,Cars24,21-09-2026,Lucknow
https://www.cars24.com/buy-used-datsun-go-2018-cars-coimbatore-16435597176/,2018 Datsun Go T,Datsun,Go,2018,Hatchback,Petrol,Manual,227140,INR,86045,Cars24,21-09-2026,Coimbatore
https://www.cars24.com/buy-used-datsun-go-2019-cars-lucknow-13803871115/,2019 Datsun Go A(O),Datsun,Go,2019,Hatchback,Petrol,Manual,231140,INR,65179,Cars24,21-09-2026,Lucknow
https://www.cars24.com/buy-used-datsun-go-plus-2015-cars-coimbatore-13787797153/,2015 Datsun Go Plus T,Datsun,Go Plus,2015,Hatchback,Petrol,Manual,264140,INR,93448,Cars24,21-09-2026,Coimbatore
https://www.cars24.com/buy-used-datsun-go-plus-2015-cars-coimbatore-30912492120/,2015 Datsun Go Plus T,Datsun,Go Plus,2015,Hatchback,Petrol,Manual,206140,INR,80595,Cars24,21-09-2026,Coimbatore
https://www.cars24.com/buy-used-datsun-go-plus-2018-cars-coimbatore-13742674174/,2018 Datsun Go Plus T,Datsun,Go Plus,2018,Hatchback,Petrol,Manual,299140,INR,67221,Cars24,21-09-2026,Coimbatore
https://www.cars24.com/buy-used-datsun-redi-go-2016-cars-chennai-11339574189/,2016 Datsun Redi Go S,Datsun,Redi Go,2016,Hatchback,Petrol,Manual,195140,INR,78951,Cars24,21-09-2026,Chennai
https://www.cars24.com/buy-used-datsun-redi-go-2016-cars-hyderabad-10480472178/,2016 Datsun Redi Go S,Datsun,Redi Go,2016,Hatchback,Petrol,Manual,169614,INR,62702,Cars24,21-09-2026,Hyderabad
https://www.cars24.com/buy-used-datsun-redi-go-2016-cars-mumbai-10337498119/,2016 Datsun Redi Go T,Datsun,Redi Go,2016,Hatchback,Petrol,Manual,160614,INR,26619,Cars24,21-09-2026,Mumbai
https://www.cars24.com/buy-used-datsun-redi-go-2016-cars-vadodara-13684196182/,2016 Datsun Redi Go S,Datsun,Redi Go,2016,Hatchback,Petrol,Manual,120114,INR,76286,Cars24,21-09-2026,Vadodara
https://www.cars24.com/buy-used-datsun-redi-go-2017-cars-ahmedabad-11494898118/,2017 Datsun Redi Go T (O),Datsun,Redi Go,2017,Hatchback,Petrol,Manual,141114,INR,67296,Cars24,21-09-2026,Ahmedabad
https://www.cars24.com/buy-used-datsun-redi-go-2017-cars-ahmedabad-25448473183/,2017 Datsun Redi Go S,Datsun,Redi Go,2017,Hatchback,Petrol,Manual,184114,INR,59478,Cars24,21-09-2026,Ahmedabad
https://www.cars24.com/buy-used-datsun-redi-go-2017-cars-chennai-11373878156/,2017 Datsun Redi Go T,Datsun,Redi Go,2017,Hatchback,Petrol,Manual,228140,INR,37782,Cars24,21-09-2026,Chennai
https://www.cars24.com/buy-used-datsun-redi-go-2017-cars-gurgaon-10121978139/,2017 Datsun Redi Go T(O) 1.0,Datsun,Redi Go,2017,Hatchback,Petrol,Manual,182614,INR,54610,Cars24,21-09-2026,Gurgaon
https://www.cars24.com/buy-used-datsun-redi-go-2017-cars-kochi-13010192179/,2017 Datsun Redi Go T(O) 1.0,Datsun,Redi Go,2017,Hatchback,Petrol,Manual,148140,INR,67900,Cars24,21-09-2026,Kochi
https://www.cars24.com/buy-used-datsun-redi-go-2017-cars-kolkata-11926397138/,2017 Datsun Redi Go T(O) 1.0,Datsun,Redi Go,2017,Hatchback,Petrol,Manual,182659,INR,29551,Cars24,21-09-2026,Kolkata
https://www.cars24.com/buy-used-datsun-redi-go-2017-cars-noida-10111992134/,2017 Datsun Redi Go A,Datsun,Redi Go,2017,Hatchback,Petrol,Manual,159614,INR,78190,Cars24,21-09-2026,Noida
https://www.cars24.com/buy-used-datsun-redi-go-2017-cars-noida-11292698181/,2017 Datsun Redi Go T(O) 1.0,Datsun,Redi Go,2017,Hatchback,Petrol,Manual,172614,INR,12345,Cars24,21-09-2026,Noida
https://www.cars24.com/buy-used-datsun-redi-go-2018-cars-ahmedabad-10622391198/,2018 Datsun Redi Go T(O) 1.0,Datsun,Redi Go,2018,Hatchback,Petrol,Manual,155860,INR,75461,Cars24,21-09-2026,Ahmedabad
https://www.cars24.com/buy-used-datsun-redi-go-2018-cars-ahmedabad-11467379192/,2018 Datsun Redi Go T(O) 1.0,Datsun,Redi Go,2018,Hatchback,Petrol,Manual,198946,INR,45715,Cars24,21-09-2026,Ahmedabad
https://www.cars24.com/buy-used-datsun-redi-go-2018-cars-bangalore-10240876179/,2018 Datsun Redi Go T (O),Datsun,Redi Go,2018,Hatchback,Petrol,Manual,236614,INR,48560,Cars24,21-09-2026,Bangalore
https://www.cars24.com/buy-used-datsun-redi-go-2018-cars-bhopal-14630473129/,2018 Datsun Redi Go D,Datsun,Redi Go,2018,Hatchback,Petrol,Manual,129500,INR,56147,Cars24,21-09-2026,Bhopal
https://www.cars24.com/buy-used-datsun-redi-go-2018-cars-chennai-11304797152/,2018 Datsun Redi Go S,Datsun,Redi Go,2018,Hatchback,Petrol,Manual,210140,INR,75199,Cars24,21-09-2026,Chennai
https://www.cars24.com/buy-used-datsun-redi-go-2018-cars-coimbatore-17191171113/,2018 Datsun Redi Go T (O),Datsun,Redi Go,2018,Hatchback,Petrol,Manual,260140,INR,42243,Cars24,21-09-2026,Coimbatore
https://www.cars24.com/buy-used-datsun-redi-go-2018-cars-gurgaon-10162163761/,2018 Datsun Redi Go A,Datsun,Redi Go,2018,Hatchback,Petrol,Manual,134614,INR,54321,Cars24,21-09-2026,Gurgaon
https://www.cars24.com/buy-used-datsun-redi-go-2018-cars-hyderabad-10413493147/,2018 Datsun Redi Go A,Datsun,Redi Go,2018,Hatchback,Petrol,Manual,197140,INR,53830,Cars24,21-09-2026,Hyderabad
https://www.cars24.com/buy-used-datsun-redi-go-2018-cars-kolkata-11907298145/,2018 Datsun Redi Go T(O) 1.0,Datsun,Redi Go,2018,Hatchback,Petrol,Manual,202614,INR,71015,Cars24,21-09-2026,Kolkata
https://www.cars24.com/buy-used-datsun-redi-go-2018-cars-lucknow-10020992165/,2018 Datsun Redi Go T(O) 1.0,Datsun,Redi Go,2018,Hatchback,Petrol,Manual,212614,INR,94917,Cars24,21-09-2026,Lucknow
https://www.cars24.com/buy-used-datsun-redi-go-2018-cars-mumbai-10333079151/,2018 Datsun Redi Go T (O),Datsun,Redi Go,2018,Hatchback,Petrol,Manual,200614,INR,27885,Cars24,21-09-2026,Mumbai
https://www.cars24.com/buy-used-datsun-redi-go-2018-cars-nagpur-12367394153/,2018 Datsun Redi Go T (O),Datsun,Redi Go,2018,Hatchback,Petrol,Manual,135000,INR,94150,Cars24,21-09-2026,Nagpur
https://www.cars24.com/buy-used-datsun-redi-go-2018-cars-new-delhi-11520364762/,2018 Datsun Redi Go GOLD LIMITED EDITION,Datsun,Redi Go,2018,Hatchback,CNG,Manual,191140,INR,60214,Cars24,21-09-2026,New Delhi
https://www.cars24.com/buy-used-datsun-redi-go-2018-cars-noida-15146578170/,2018 Datsun Redi Go T(O) 1.0,Datsun,Redi Go,2018,Hatchback,Petrol,Manual,234614,INR,41990,Cars24,21-09-2026,Noida
https://www.cars24.com/buy-used-datsun-redi-go-2018-cars-surat-13534090134/,2018 Datsun Redi Go T(O) 1.0L LIMITED EDITION,Datsun,Redi Go,2018,Hatchback,Petrol,Manual,172979,INR,61328,Cars24,21-09-2026,Surat
https://www.cars24.com/buy-used-datsun-redi-go-2019-cars-ahmedabad-15080862773/,2019 Datsun Redi Go S 1.0 AMT,Datsun,Redi Go,2019,Hatchback,CNG,Automatic,224745,INR,93322,Cars24,21-09-2026,Ahmedabad
https://www.cars24.com/buy-used-datsun-redi-go-2019-cars-chennai-11330699174/,2019 Datsun Redi Go T (O),Datsun,Redi Go,2019,Hatchback,Petrol,Manual,237140,INR,38330,Cars24,21-09-2026,Chennai
https://www.cars24.com/buy-used-datsun-redi-go-2019-cars-chennai-11366574181/,2019 Datsun Redi Go S 1.0 AMT,Datsun,Redi Go,2019,Hatchback,Petrol,Automatic,318930,INR,21411,Cars24,21-09-2026,Chennai
https://www.cars24.com/buy-used-datsun-redi-go-2019-cars-chennai-43967593188/,2019 Datsun Redi Go S,Datsun,Redi Go,2019,Hatchback,Petrol,Manual,208140,INR,121638,Cars24,21-09-2026,Chennai
https://www.cars24.com/buy-used-datsun-redi-go-2019-cars-hyderabad-10441774184/,2019 Datsun Redi Go S 1.0,Datsun,Redi Go,2019,Hatchback,Petrol,Manual,243614,INR,45340,Cars24,21-09-2026,Hyderabad
https://www.cars24.com/buy-used-datsun-redi-go-2019-cars-kochi-13020479188/,2019 Datsun Redi Go S 1.0 AMT,Datsun,Redi Go,2019,Hatchback,Petrol,Automatic,250140,INR,23302,Cars24,21-09-2026,Kochi
https://www.cars24.com/buy-used-datsun-redi-go-2019-cars-new-delhi-46762891173/,2019 Datsun Redi Go A,Datsun,Redi Go,2019,Hatchback,Petrol,Manual,180934,INR,34061,Cars24,21-09-2026,New Delhi
https://www.cars24.com/buy-used-datsun-redi-go-2020-cars-chandigarh-11680095102/,2020 Datsun Redi Go T(O) 0.8L LIMITED EDITION,Datsun,Redi Go,2020,Hatchback,Petrol,Manual,273140,INR,44776,Cars24,21-09-2026,Chandigarh
https://www.cars24.com/buy-used-datsun-redi-go-2020-cars-surat-13512070175/,2020 Datsun Redi Go T(O) 1.0 AMT,Datsun,Redi Go,2020,Hatchback,Petrol,Automatic,231963,INR,29502,Cars24,21-09-2026,Surat
https://www.cars24.com/buy-used-datsun-redi-go-2021-cars-kochi-17861090128/,2021 Datsun Redi Go T,Datsun,Redi Go,2021,Hatchback,Petrol,Manual,229140,INR,66938,Cars24,21-09-2026,Kochi
https://www.cars24.com/buy-used-datsun-redi-go-2021-cars-lucknow-15955574130/,2021 Datsun Redi Go T(O),Datsun,Redi Go,2021,Hatchback,Petrol,Manual,279614,INR,31000,Cars24,21-09-2026,Lucknow
https://www.cars24.com/buy-used-datsun-redi-go-2021-cars-pune-12518399168/,2021 Datsun Redi Go T,Datsun,Redi Go,2021,Hatchback,Petrol,Manual,232614,INR,54072,Cars24,21-09-2026,Pune
https://www.cars24.com/buy-used-datsun-redi-go-2021-cars-surat-13511696164/,2021 Datsun Redi Go T(O) 1.0,Datsun,Redi Go,2021,Hatchback,Petrol,Manual,218472,INR,46478,Cars24,21-09-2026,Surat
https://www.cars24.com/buy-used-fiat-linea-2017-cars-bangalore-10243676182/,2017 Fiat Linea EMOTION 1.4 L T JET 125S,Fiat,Linea,2017,Sedan,Petrol,Manual,461580,INR,71286,Cars24,21-09-2026,Bangalore
https://www.cars24.com/buy-used-fiat-linea-2017-cars-pune-10667479152/,2017 Fiat Linea EMOTION 1.4 L T JET 125S,Fiat,Linea,2017,Sedan,Petrol,Manual,406500,INR,74225,Cars24,21-09-2026,Pune
https://www.cars24.com/buy-used-fiat-urban-cross-2018-cars-hyderabad-10480793108/,2018 Fiat URBAN CROSS EMOTION MULTIJET 1.3,Fiat,URBAN CROSS,2018,Hatchback,Diesel,Manual,482760,INR,72523,Cars24,21-09-2026,Hyderabad
https://www.cars24.com/buy-used-ford-ecosport-2013-cars-bangalore-11125776153/,2013 Ford Ecosport TITANIUM 1.5L PETROL AT,Ford,Ecosport,2013,SUV,Petrol,Automatic,315841,INR,132487,Cars24,21-09-2026,Bangalore
https://www.cars24.com/buy-used-ford-ecosport-2013-cars-mumbai-12418000713/,2013 Ford Ecosport TREND 1.5L PETROL,Ford,Ecosport,2013,SUV,Petrol,Manual,263936,INR,79233,Cars24,21-09-2026,Mumbai
https://www.cars24.com/buy-used-ford-ecosport-2013-cars-patna-14459778143/,2013 Ford Ecosport TREND 1.5L DIESEL,Ford,Ecosport,2013,SUV,Diesel,Manual,188000,INR,118099,Cars24,21-09-2026,Patna
https://www.cars24.com/buy-used-ford-ecosport-2013-cars-vadodara-13695196174/,2013 Ford Ecosport TREND 1.5L DIESEL,Ford,Ecosport,2013,SUV,Diesel,Manual,273436,INR,113894,Cars24,21-09-2026,Vadodara
https://www.cars24.com/buy-used-ford-ecosport-2014-cars-ahmedabad-21389691130/,2014 Ford Ecosport TITANIUM 1.5L DIESEL,Ford,Ecosport,2014,SUV,Diesel,Manual,294853,INR,109757,Cars24,21-09-2026,Ahmedabad
https://www.cars24.com/buy-used-ford-ecosport-2014-cars-bhopal-14654078127/,2014 Ford Ecosport AMBIENTE 1.5L DIESEL,Ford,Ecosport,2014,SUV,Diesel,Manual,290000,INR,60002,Cars24,21-09-2026,Bhopal
https://www.cars24.com/buy-used-ford-ecosport-2014-cars-chennai-11329490163/,2014 Ford Ecosport TITANIUM 1.5L PETROL AT,Ford,Ecosport,2014,SUV,Petrol,Automatic,351936,INR,66583,Cars24,21-09-2026,Chennai
https://www.cars24.com/buy-used-ford-ecosport-2014-cars-nagpur-12321376133/,2014 Ford Ecosport TREND 1.5L PETROL,Ford,Ecosport,2014,SUV,Petrol,Manual,200000,INR,109560,Cars24,21-09-2026,Nagpur
https://www.cars24.com/buy-used-ford-ecosport-2014-cars-pune-10623400719/,2014 Ford Ecosport TITANIUM 1.5L PETROL AT,Ford,Ecosport,2014,SUV,Petrol,Automatic,515541,INR,75501,Cars24,21-09-2026,Pune
https://www.cars24.com/buy-used-ford-ecosport-2015-cars-coimbatore-13748891122/,2015 Ford Ecosport TITANIUM 1.5L PETROL AT,Ford,Ecosport,2015,SUV,Petrol,Automatic,380116,INR,112867,Cars24,21-09-2026,Coimbatore
https://www.cars24.com/buy-used-ford-ecosport-2015-cars-gurgaon-10370695165/,2015 Ford Ecosport TITANIUM 1.0L ECOBOOST,Ford,Ecosport,2015,SUV,Petrol,Manual,289614,INR,79271,Cars24,21-09-2026,Gurgaon
https://www.cars24.com/buy-used-ford-ecosport-2015-cars-indore-11909773181/,2015 Ford Ecosport TITANIUM 1.0L ECOBOOST,Ford,Ecosport,2015,SUV,Petrol,Manual,327140,INR,53262,Cars24,21-09-2026,Indore
https://www.cars24.com/buy-used-ford-ecosport-2015-cars-kolkata-11932365761/,2015 Ford Ecosport TREND 1.5L PETROL,Ford,Ecosport,2015,SUV,Petrol,Manual,253936,INR,92139,Cars24,21-09-2026,Kolkata
https://www.cars24.com/buy-used-ford-ecosport-2015-cars-kolkata-11980875186/,2015 Ford Ecosport TITANIUM 1.5L DIESEL,Ford,Ecosport,2015,SUV,Diesel,Manual,304584,INR,70158,Cars24,21-09-2026,Kolkata
https://www.cars24.com/buy-used-ford-ecosport-2015-cars-mumbai-10360872176/,2015 Ford Ecosport TITANIUM 1.0L ECOBOOST,Ford,Ecosport,2015,SUV,Petrol,Manual,294140,INR,74863,Cars24,21-09-2026,Mumbai
https://www.cars24.com/buy-used-ford-ecosport-2015-cars-mumbai-10364076139/,2015 Ford Ecosport TITANIUM 1.5L PETROL,Ford,Ecosport,2015,SUV,Petrol,Manual,386320,INR,54848,Cars24,21-09-2026,Mumbai
https://www.cars24.com/buy-used-ford-ecosport-2015-cars-mumbai-10376277154/,2015 Ford Ecosport TITANIUM 1.5L PETROL,Ford,Ecosport,2015,SUV,Petrol,Manual,325140,INR,77297,Cars24,21-09-2026,Mumbai
https://www.cars24.com/buy-used-ford-ecosport-2015-cars-noida-10089175179/,2015 Ford Ecosport AMBIENTE 1.5L PETROL,Ford,Ecosport,2015,SUV,Petrol,Manual,240470,INR,119748,Cars24,21-09-2026,Noida
https://www.cars24.com/buy-used-ford-ecosport-2016-cars-bhopal-14603778120/,2016 Ford Ecosport AMBIENTE 1.5L DIESEL,Ford,Ecosport,2016,SUV,Diesel,Manual,300000,INR,83003,Cars24,21-09-2026,Bhopal
https://www.cars24.com/buy-used-ford-ecosport-2016-cars-lucknow-15906278172/,2016 Ford Ecosport TREND 1.5L PETROL,Ford,Ecosport,2016,SUV,Petrol,Manual,332000,INR,116843,Cars24,21-09-2026,Lucknow
https://www.cars24.com/buy-used-ford-ecosport-2016-cars-mumbai-10383877112/,2016 Ford Ecosport TITANIUM 1.5L PETROL,Ford,Ecosport,2016,SUV,Petrol,Manual,335140,INR,67700,Cars24,21-09-2026,Mumbai
https://www.cars24.com/buy-used-ford-ecosport-2016-cars-visakhapatnam-12243777133/,2016 Ford Ecosport TREND 1.5L DIESEL,Ford,Ecosport,2016,SUV,Diesel,Manual,499937,INR,56202,Cars24,21-09-2026,Visakhapatnam
https://www.cars24.com/buy-used-ford-ecosport-2017-cars-bangalore-10226977191/,2017 Ford Ecosport TITANIUM+ 1.0L ECOBOOST,Ford,Ecosport,2017,SUV,Petrol,Manual,542774,INR,50354,Cars24,21-09-2026,Bangalore
https://www.cars24.com/buy-used-ford-ecosport-2017-cars-hyderabad-10459272119/,2017 Ford Ecosport TITANIUM 1.5L DIESEL,Ford,Ecosport,2017,SUV,Diesel,Manual,556276,INR,81749,Cars24,21-09-2026,Hyderabad
https://www.cars24.com/buy-used-ford-ecosport-2017-cars-kochi-14989170130/,2017 Ford Ecosport TREND 1.5L PETROL,Ford,Ecosport,2017,SUV,Petrol,Manual,423476,INR,120543,Cars24,21-09-2026,Kochi
https://www.cars24.com/buy-used-ford-ecosport-2017-cars-mumbai-12363368749/,2017 Ford Ecosport TITANIUM 1.5L DIESEL,Ford,Ecosport,2017,SUV,Diesel,Manual,426476,INR,147155,Cars24,21-09-2026,Mumbai
https://www.cars24.com/buy-used-ford-ecosport-2017-cars-noida-10520997133/,2017 Ford Ecosport TREND 1.5L PETROL,Ford,Ecosport,2017,SUV,Petrol,Manual,350936,INR,79446,Cars24,21-09-2026,Noida
https://www.cars24.com/buy-used-ford-ecosport-2017-cars-vadodara-13637277159/,2017 Ford Ecosport TREND+ 1.0L ECOBOOST,Ford,Ecosport,2017,SUV,Petrol,Manual,406474,INR,74593,Cars24,21-09-2026,Vadodara
https://www.cars24.com/buy-used-ford-ecosport-2017-cars-vadodara-13663875193/,2017 Ford Ecosport AMBIENTE 1.5L PETROL,Ford,Ecosport,2017,SUV,Petrol,Manual,341640,INR,113882,Cars24,21-09-2026,Vadodara
https://www.cars24.com/buy-used-ford-ecosport-2018-cars-ahmedabad-11491374154/,2018 Ford Ecosport TITANIUM 1.0L ECOBOOST SPORTS(SUNROOF),Ford,Ecosport,2018,SUV,Petrol,Manual,433264,INR,56169,Cars24,21-09-2026,Ahmedabad
https://www.cars24.com/buy-used-ford-ecosport-2018-cars-bhopal-14686778121/,2018 Ford Ecosport TITANIUM 1.5L DIESEL,Ford,Ecosport,2018,SUV,Diesel,Manual,641000,INR,178371,Cars24,21-09-2026,Bhopal
https://www.cars24.com/buy-used-ford-ecosport-2018-cars-bhopal-15380695137/,2018 Ford Ecosport TITANIUM 1.5L DIESEL,Ford,Ecosport,2018,SUV,Diesel,Manual,577660,INR,100854,Cars24,21-09-2026,Bhopal
https://www.cars24.com/buy-used-ford-ecosport-2018-cars-coimbatore-13754376190/,2018 Ford Ecosport TITANIUM 1.5L PETROL,Ford,Ecosport,2018,SUV,Petrol,Manual,550300,INR,56652,Cars24,21-09-2026,Coimbatore
https://www.cars24.com/buy-used-ford-ecosport-2018-cars-noida-10033771158/,2018 Ford Ecosport TREND + 1.5L PETROL AT,Ford,Ecosport,2018,SUV,Petrol,Automatic,422476,INR,73809,Cars24,21-09-2026,Noida
https://www.cars24.com/buy-used-ford-ecosport-2019-cars-ahmedabad-11444979186/,2019 Ford Ecosport TITANIUM 1.5L PETROL,Ford,Ecosport,2019,SUV,Petrol,Manual,474260,INR,60784,Cars24,21-09-2026,Ahmedabad
https://www.cars24.com/buy-used-ford-ecosport-2019-cars-ahmedabad-34350692170/,2019 Ford Ecosport TITANIUM 1.5L PETROL,Ford,Ecosport,2019,SUV,Petrol,Manual,464511,INR,55918,Cars24,21-09-2026,Ahmedabad
https://www.cars24.com/buy-used-ford-ecosport-2019-cars-bangalore-10256378133/,2019 Ford Ecosport AMBIENTE 1.5L PETROL,Ford,Ecosport,2019,SUV,Petrol,Manual,556479,INR,48918,Cars24,21-09-2026,Bangalore
https://www.cars24.com/buy-used-ford-ecosport-2019-cars-ghaziabad-18563770193/,2019 Ford Ecosport AMBIENTE 1.5L PETROL,Ford,Ecosport,2019,SUV,Petrol,Manual,423680,INR,88818,Cars24,21-09-2026,Ghaziabad
https://www.cars24.com/buy-used-ford-ecosport-2019-cars-hyderabad-10433896121/,2019 Ford Ecosport TITANIUM 1.0L ECOBOOST SPORTS(SUNROOF),Ford,Ecosport,2019,SUV,Petrol,Manual,678314,INR,33063,Cars24,21-09-2026,Hyderabad
https://www.cars24.com/buy-used-ford-ecosport-2019-cars-hyderabad-10481879115/,2019 Ford Ecosport TITANIUM 1.5L PETROL,Ford,Ecosport,2019,SUV,Petrol,Manual,515576,INR,78135,Cars24,21-09-2026,Hyderabad
https://www.cars24.com/buy-used-ford-ecosport-2019-cars-indore-12839897121/,2019 Ford Ecosport TITANIUM + 1.5L PETROL AT,Ford,Ecosport,2019,SUV,Petrol,Automatic,472760,INR,74762,Cars24,21-09-2026,Indore
https://www.cars24.com/buy-used-ford-ecosport-2019-cars-indore-14632894106/,2019 Ford Ecosport TITANIUM 1.5L THUNDER EDTION PETROL,Ford,Ecosport,2019,SUV,Petrol,Manual,581456,INR,4572,Cars24,21-09-2026,Indore
https://www.cars24.com/buy-used-ford-ecosport-2019-cars-jaipur-10772279180/,2019 Ford Ecosport TITANIUM 1.5L PETROL,Ford,Ecosport,2019,SUV,Petrol,Manual,563480,INR,56224,Cars24,21-09-2026,Jaipur
https://www.cars24.com/buy-used-ford-ecosport-2019-cars-jaipur-11819771118/,2019 Ford Ecosport TITANIUM 1.5L PETROL,Ford,Ecosport,2019,SUV,CNG,Manual,475760,INR,100688,Cars24,21-09-2026,Jaipur
https://www.cars24.com/buy-used-ford-ecosport-2019-cars-patna-14416193189/,2019 Ford Ecosport TITANIUM 1.0L ECOBOOST SPORTS(SUNROOF),Ford,Ecosport,2019,SUV,Petrol,Manual,487234,INR,116779,Cars24,21-09-2026,Patna
https://www.cars24.com/buy-used-ford-ecosport-2019-cars-pune-10635078135/,2019 Ford Ecosport TITANIUM 1.5 SPORTS(SUNROOF) PETROL,Ford,Ecosport,2019,SUV,Petrol,Manual,601840,INR,21642,Cars24,21-09-2026,Pune
https://www.cars24.com/buy-used-ford-ecosport-2019-cars-surat-21238693104/,2019 Ford Ecosport TITANIUM + 1.5L PETROL AT,Ford,Ecosport,2019,SUV,Petrol,Automatic,610412,INR,69796,Cars24,21-09-2026,Surat
https://www.cars24.com/buy-used-ford-ecosport-2019-cars-vadodara-13613279171/,2019 Ford Ecosport TITANIUM + 1.5L PETROL AT,Ford,Ecosport,2019,SUV,Petrol,Automatic,534832,INR,108051,Cars24,21-09-2026,Vadodara
https://www.cars24.com/buy-used-ford-ecosport-2019-cars-vadodara-13687697144/,2019 Ford Ecosport AMBIENTE 1.5L PETROL,Ford,Ecosport,2019,SUV,Petrol,Manual,409071,INR,78841,Cars24,21-09-2026,Vadodara
https://www.cars24.com/buy-used-ford-ecosport-2020-cars-bangalore-10235574120/,2020 Ford Ecosport TITANIUM 1.5 SPORTS(SUNROOF) PETROL,Ford,Ecosport,2020,SUV,Petrol,Manual,760796,INR,28612,Cars24,21-09-2026,Bangalore
https://www.cars24.com/buy-used-ford-ecosport-2020-cars-bangalore-10826364743/,2020 Ford Ecosport AMBIENTE 1.5L PETROL,Ford,Ecosport,2020,SUV,Petrol,Manual,541096,INR,51929,Cars24,21-09-2026,Bangalore
https://www.cars24.com/buy-used-ford-ecosport-2020-cars-bangalore-11394875158/,2020 Ford Ecosport TITANIUM 1.5L PETROL,Ford,Ecosport,2020,SUV,Petrol,Manual,800796,INR,58676,Cars24,21-09-2026,Bangalore
